"Número Processo -  Formatado","URL Portal Transparência","Data Criação Processo","Objeto Processo","URL Documentos Processo","Código Órgão/Entidade Pedido","Nome Órgão/Entidade Pedido","Situação Processo","Procedimento Contratação - Detalhamento 1","Número Contrato","Contrato_TermoAditivo Arquivos","Código Órgão/Entidade Contratante","Nome Órgão/Entidade Contratante","Data Publicação Contrato","Data Início Vigência Contrato","Data Limite Vigência Contrato","Data Término Vigência Contrato","CNPJ/CPF Fornecedor - Formatado","Nome Empresarial/Nome Fornecedor","Processo SEI","URL Processo SEI","Código Item Material/Serviço - Numérico","Item Material/Serviço","Código Unidade Orçamentária","Nome Unidade Orçamentária","Descrição Linha Fornecimento","Cidade Entrega Item","Quantidade Homologada","Valor Unitário Referência Item Processo","Valor Unitário Homologado Item Processo","Valor Total Referência Item Processo","Valor Total Homologado"
"0250073 000004/2020","NA","15/04/2020","Materiais destinados para adequações no Hospital de Campanha no Expominas BH.","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9246002","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162700","1250","POLICIA MILITAR DE MINAS GERAIS","28/04/20","28/04/20","","28/07/20","00.242.692/0001-84","FERRAGENS FAVORITA LTDA -EPP","NA","NA","1275860","DISJUNTOR PARA REDE ELETRICA - TIPO: DR - DISJUNTOR DIFERENCIAL RESIDUAL; CORRENTE NOMINAL: 40A; POLARIDADE: 1P+N; TENSAO NOMINAL: 127/220V; FIXACAO: TRILHO DIN;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","ARTIGOS  E COMPONENTES ELETRICOS  E ELETRONICOS, ANTENAS, BATERIAS, PILHAS E ACUMULADORES ELETRICOS","Belo Horizonte                          ","1,0000","88,0000","88,0000","88,00","88,00"
"0250073 000004/2020","NA","15/04/2020","Materiais destinados para adequações no Hospital de Campanha no Expominas BH.","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9246002","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162700","1250","POLICIA MILITAR DE MINAS GERAIS","28/04/20","28/04/20","","28/07/20","00.242.692/0001-84","FERRAGENS FAVORITA LTDA -EPP","NA","NA","1396595","TERMINAL PARA CABO ELETRICO - TIPO: PINO TUBULAR, PRE-ISOLADO; BITOLA: 4MM2;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","ARTIGOS  E COMPONENTES ELETRICOS  E ELETRONICOS, ANTENAS, BATERIAS, PILHAS E ACUMULADORES ELETRICOS","Belo Horizonte                          ","30,0000","0,3300","0,3300","9,90","9,90"
"0250073 000004/2020","NA","15/04/2020","Materiais destinados para adequações no Hospital de Campanha no Expominas BH.","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9246002","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162700","1250","POLICIA MILITAR DE MINAS GERAIS","28/04/20","28/04/20","","28/07/20","00.242.692/0001-84","FERRAGENS FAVORITA LTDA -EPP","NA","NA","1532073","TERMINAL PARA CABO ELETRICO - TIPO: TUBULAR PRE-ISOLADO; BITOLA: 2,5MM;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","ARTIGOS  E COMPONENTES ELETRICOS  E ELETRONICOS, ANTENAS, BATERIAS, PILHAS E ACUMULADORES ELETRICOS","Belo Horizonte                          ","30,0000","0,3600","0,3600","10,80","10,80"
"0250073 000004/2020","NA","15/04/2020","Materiais destinados para adequações no Hospital de Campanha no Expominas BH.","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9246002","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162700","1250","POLICIA MILITAR DE MINAS GERAIS","28/04/20","28/04/20","","28/07/20","00.242.692/0001-84","FERRAGENS FAVORITA LTDA -EPP","NA","NA","1555782","CONCRETO - COMPOSICAO: BRITA 01 OU 02: SLUMP (10+/-2); APLICACAO: PISO SARRAFEADO;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","MATERIAIS PARA CONSTRUCAO","Belo Horizonte                          ","3,0000","450,0000","450,0000","1.350,00","1.350,00"
"0250073 000004/2020","NA","15/04/2020","Materiais destinados para adequações no Hospital de Campanha no Expominas BH.","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9246002","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162700","1250","POLICIA MILITAR DE MINAS GERAIS","28/04/20","28/04/20","","28/07/20","00.242.692/0001-84","FERRAGENS FAVORITA LTDA -EPP","NA","NA","1593250","PROTETOR CONTRA SURTO (DPS) - CORRENTE MAXIMA DE SURTO: 40KA; TENSAO OPERACAO: 175V; TENSAO DE REDE: 220V/127V; GRAU PROTECAO: IP20; FIXACAO: TRILHOS DIN DE 35MM;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","ARTIGOS  E COMPONENTES ELETRICOS  E ELETRONICOS, ANTENAS, BATERIAS, PILHAS E ACUMULADORES ELETRICOS","Belo Horizonte                          ","2,0000","55,0000","55,0000","110,00","110,00"
"0250073 000004/2020","NA","15/04/2020","Materiais destinados para adequações no Hospital de Campanha no Expominas BH.","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9246002","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162700","1250","POLICIA MILITAR DE MINAS GERAIS","28/04/20","28/04/20","","28/07/20","00.242.692/0001-84","FERRAGENS FAVORITA LTDA -EPP","NA","NA","1603329","REGISTRO DE ESFERA - MATERIA-PRIMA: PVC; TIPO: SOLDAVEL; MEDIDA: 20 MM;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","VALVULAS, REGISTROS E COMPONENTES","Belo Horizonte                          ","1,0000","8,8000","8,8000","8,80","8,80"
"0250073 000004/2020","NA","15/04/2020","Materiais destinados para adequações no Hospital de Campanha no Expominas BH.","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9246002","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162700","1250","POLICIA MILITAR DE MINAS GERAIS","28/04/20","28/04/20","","28/07/20","00.242.692/0001-84","FERRAGENS FAVORITA LTDA -EPP","NA","NA","1689274","LAMPADA LED - TIPO: BULBO DIFUSOR LEITOSO; POTENCIA: 12 W; TEMPERATURA DE COR: 6500 K; FLUXO LUMINOSO MIN: 1100 LM; DIMERIZAVEL: NAO; TENSAO: 100-240 VAC; FREQUENCIA: 60 HZ; FATOR DE POTENCIA: MAIOR OU IGUAL A 0,7; ANGULO ABERTURA: MINIMO 150 GRAUS; IRC: 80%; VIDA UTIL MINIMA: 25.000 H; BASE: E27; NORMA APLICAVEL: ETIQUETA ENCE INFORMATIVA;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","EQUIPAMENTOS, APARELHOS E ARTIGOS DE ILUMINACAO","Belo Horizonte                          ","4,0000","9,0000","9,0000","36,00","36,00"
"0250073 000004/2020","NA","15/04/2020","Materiais destinados para adequações no Hospital de Campanha no Expominas BH.","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9246002","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162700","1250","POLICIA MILITAR DE MINAS GERAIS","28/04/20","28/04/20","","28/07/20","00.242.692/0001-84","FERRAGENS FAVORITA LTDA -EPP","NA","NA","1734989","PLAFONIER - MATERIA-PRIMA: PVC; NUMERO DE LAMPADAS: 1 LAMPADA; BASE: E27; MATERIA-PRIMA DA BASE: PORCELANA; FORMATO: REDONDO; COR: CONFORME SOLICITADO PELO ORGAO/ENTIDADE;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","EQUIPAMENTOS, APARELHOS E ARTIGOS DE ILUMINACAO","Belo Horizonte                          ","3,0000","4,7000","4,7000","14,10","14,10"
"0250073 000004/2020","NA","15/04/2020","Materiais destinados para adequações no Hospital de Campanha no Expominas BH.","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9246002","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162700","1250","POLICIA MILITAR DE MINAS GERAIS","28/04/20","28/04/20","","28/07/20","00.242.692/0001-84","FERRAGENS FAVORITA LTDA -EPP","NA","NA","1754416","CHAPA DE ACO, GROSSA - TIPO: LAMINADA A FRIO; MEDIDA: 3M LARGURA X 3M COMPRIMENTO X  3/4 ESPESSURA;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","MATERIAIS PARA CONSTRUCAO","Belo Horizonte                          ","2,0000","8.300,0000","8.300,0000","16.600,00","16.600,00"
"0250073 000004/2020","NA","15/04/2020","Materiais destinados para adequações no Hospital de Campanha no Expominas BH.","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9246002","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162700","1250","POLICIA MILITAR DE MINAS GERAIS","28/04/20","28/04/20","","28/07/20","00.242.692/0001-84","FERRAGENS FAVORITA LTDA -EPP","NA","NA","1754831","BARRAMENTO PARA CONDUCAO ELETRICA - MATERIA-PRIMA: COBRE; DENSIDADE: 28 AMPERES / 4 MM2; DIMENSOES: 1 METRO; BARRAMENTO MONOFASICO TIPO PENTE; FINALIDADE: MONTAGEM DE QDC DISJUNTOR DIN;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","ARTIGOS  E COMPONENTES ELETRICOS  E ELETRONICOS, ANTENAS, BATERIAS, PILHAS E ACUMULADORES ELETRICOS","Belo Horizonte                          ","1,0000","18,1000","18,1000","18,10","18,10"
"0250073 000004/2020","NA","15/04/2020","Materiais destinados para adequações no Hospital de Campanha no Expominas BH.","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9246002","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162700","1250","POLICIA MILITAR DE MINAS GERAIS","28/04/20","28/04/20","","28/07/20","00.242.692/0001-84","FERRAGENS FAVORITA LTDA -EPP","NA","NA","1754840","BARRAMENTO PARA CONDUCAO ELETRICA - MATERIA-PRIMA: COBRE; DENSIDADE: 28 AMPERES / 4MM2; DIMENSOES: 1 METRO; BARRAMENTO BIFASICO TIPO PENTE; FINALIDADE: MONTAGEM DE QDC DISJUNTOR DIN;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","ARTIGOS  E COMPONENTES ELETRICOS  E ELETRONICOS, ANTENAS, BATERIAS, PILHAS E ACUMULADORES ELETRICOS","Belo Horizonte                          ","1,0000","41,3000","41,3000","41,30","41,30"
"0250073 000005/2020","NA","15/04/2020","Contratação de empresa especializada para a instalação de piso nas enfermarias do Hospital de Campanha.","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","0","","","","","","","","02.932.175/0001-62","RBARROS EQUIPAMENTOS PROMOCIONAIS EIRELI","NA","NA","1155","ADAPTACOES E REFORMAS","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","OBRAS E SERVICOS DE ENGENHARIA CIVIL","Belo Horizonte                          ","0,0000","155.057,3100","155.057,3100","155.057,31","155.057,31"
"0250073 000007/2020","NA","17/04/2020","Contratação de empresa especializada para a prestação de serviço de conservação e limpeza, com fornecimento de materiais e EPI's, para o Hospital de Campanha de Minas Gerais","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9251305","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163586","1250","POLICIA MILITAR DE MINAS GERAIS","27/06/20","27/06/20","31/12/2020","27/09/20","23.065.084/0001-47","ANCORA SERVICOS TERCEIRIZADOS EIRELI","NA","NA","7609","SERVICOS DE LIMPEZA, DESINFECCAO E ESTERILIZACAO HOSPITALAR,INCLUSIVE EM EQUIPAMENTOS E INSTRUMENTOS.","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","SERVICOS DE DESINFECCAO HOSPITALAR","Belo Horizonte                          ","0,0000","1.550.889,6500","1.547.507,9200","1.550.889,65","1.547.507,92"
"0250073 000009/2020","NA","21/04/2020","Fornecimento de tiras de glicemia incluindo o comodato de 150 glicosímetros. SEI!MG 1251.01.0002288/2020-60.","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9247068","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=162853","1250","POLICIA MILITAR DE MINAS GERAIS","09/05/20","09/05/20","31/12/2020","09/08/20","52.202.744/0001-92","Nacional Comercial Hospitalar S.A","NA","NA","415812","TIRAS REAGENTES - TIPO: REAGENTES; FINALIDADE: PESQUISA DE GLICEMIA;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","EQUIPAMENTOS E ARTIGOS DE LABORATORIO, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","264.850,0000","0,5700","0,3800","150.964,50","100.643,00"
"0250073 000017/2020","NA","20/05/2020","Cardioversor e desfibrilador para o Hospital Campanha de Minas Gerais - SEI!MG 1250.01.0002274/2020-50.","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9250011","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163249","1250","POLICIA MILITAR DE MINAS GERAIS","25/06/20","25/06/20","31/12/2020","25/09/20","90.909.631/0001-10","INSTRAMED INDUSTRIA MEDICO HOSPITALAR LTDA","NA","NA","1649256","CARDIOVERSOR - COMPONENTES (1): COM MARCAPASSO; COMPONENTES (2): MODO DEA;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","3,0000","25.500,0000","25.500,0000","76.500,00","76.500,00"
"0250073 000018/2020","NA","22/05/2020","Equipamentos Médico-Hospitalares para o Hospital de Campanha de Minas Gerais","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9250235","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163303","1250","POLICIA MILITAR DE MINAS GERAIS","03/07/20","03/07/20","31/12/2020","03/10/20","00.874.929/0001-40","MED CENTER COMERCIAL LTDA","NA","NA","1397591","BALANCA HOSPITALAR - TIPO: ANTROPOMETRICA DIGITAL; CAPACIDADE: 200KG; COM DIVISAO EM FRACAO DE 100 GRAMAS;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","INSTRUMENTOS E COMPONENTES DE MEDICAO DE MASSA","Belo Horizonte                          ","39,0000","954,8000","954,8000","37.237,20","37.237,20"
"0250073 000018/2020","NA","22/05/2020","Equipamentos Médico-Hospitalares para o Hospital de Campanha de Minas Gerais","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9250236","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163308","1250","POLICIA MILITAR DE MINAS GERAIS","03/07/20","03/07/20","31/12/2020","03/10/20","32.311.246/0001-70","MORIAH ASSESSORIA E REPRESENTACOES COMERCIAIS LTDA","NA","NA","1700928","ASPIRADOR DE SECRECAO - MODELO: ELETRICO; CAPACIDADE: 5 LITROS;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","10,0000","2.880,0000","2.880,0000","28.800,00","28.800,00"
"0250073 000018/2020","NA","22/05/2020","Equipamentos Médico-Hospitalares para o Hospital de Campanha de Minas Gerais","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9250237","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163309","1250","POLICIA MILITAR DE MINAS GERAIS","10/07/20","10/07/20","31/12/2020","10/10/20","95.433.397/0001-11","COMERCIO DE MATERIAIS MEDICOS HOSP. MACROSUL LTDA.","NA","NA","684007","ELETROCARDIOGRAFO -","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","11,0000","7.100,0000","7.100,0000","78.100,00","78.100,00"
"0250073 000018/2020","NA","22/05/2020","Equipamentos Médico-Hospitalares para o Hospital de Campanha de Minas Gerais","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9250237","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163309","1250","POLICIA MILITAR DE MINAS GERAIS","10/07/20","10/07/20","31/12/2020","10/10/20","95.433.397/0001-11","COMERCIO DE MATERIAIS MEDICOS HOSP. MACROSUL LTDA.","NA","NA","1756869","OXIMETRO - MODELO: PULSO (MAO) COM CLIP PARA DEDO; ALIMENTACAO: BATERIA RECARREGAVEL, BIVOLT ¿ 60 Hz;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","37,0000","1.990,0000","1.990,0000","73.630,00","73.630,00"
"0250073 000018/2020","NA","22/05/2020","Equipamentos Médico-Hospitalares para o Hospital de Campanha de Minas Gerais","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9250237","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163309","1250","POLICIA MILITAR DE MINAS GERAIS","10/07/20","10/07/20","31/12/2020","10/10/20","95.433.397/0001-11","COMERCIO DE MATERIAIS MEDICOS HOSP. MACROSUL LTDA.","NA","NA","1759418","LARINGOSCOPIO - TIPO: PORTATIL, ADULTO, COM LAMINAS;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","EQUIPAMENTO MEDICO-HOSPITALAR, COMPONENTES E ACESSORIOS","Belo Horizonte                          ","19,0000","650,0000","650,0000","12.350,00","12.350,00"
"0250073 000020/2020","NA","25/05/2020","MOBILIÁRIO MÉDICO HOSPITALAR, para equipar o Hospital de Campanha de Minas Gerais - HCamp.","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9250204","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163287","1250","POLICIA MILITAR DE MINAS GERAIS","23/06/20","23/06/20","31/12/2020","23/09/20","20.451.726/0001-58","SALUTEM COMERCIO DE MOVEIS HOSPITALARES EIRELI","NA","NA","625612","MESA DE MAYO - ESTRUTURA: ACO INOX, QUE PERMITA ADEQUADA ESTABILIDADE; PES: PES COM RODIZIOS; BANDEJA: ACO INOX; MEDIDAS: 50CM COMPRIMENTOX35CM LARGURAX1,5CM PROFUNDIDADE;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","MOBILIÁRIO MÉDICO-HOSPITALAR","Belo Horizonte                          ","154,0000","380,0000","380,0000","58.520,00","58.520,00"
"0250073 000020/2020","NA","25/05/2020","MOBILIÁRIO MÉDICO HOSPITALAR, para equipar o Hospital de Campanha de Minas Gerais - HCamp.","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9250204","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163287","1250","POLICIA MILITAR DE MINAS GERAIS","23/06/20","23/06/20","31/12/2020","23/09/20","20.451.726/0001-58","SALUTEM COMERCIO DE MOVEIS HOSPITALARES EIRELI","NA","NA","1400010","CARRINHO HOSPITALAR - FINALIDADE: CURATIVO; MATERIA-PRIMA: ESTRUTURA EM ACO INOX; DIMENSOES: 77CM (LARG.) X 42CM (PROF.) X 80CM (ALT.); TIPO: 01 PRATELEIRA EM CHAPA DE ACO INOX;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","MOBILIÁRIO MÉDICO-HOSPITALAR","Belo Horizonte                          ","78,0000","660,0000","660,0000","51.480,00","51.480,00"
"0250073 000020/2020","NA","25/05/2020","MOBILIÁRIO MÉDICO HOSPITALAR, para equipar o Hospital de Campanha de Minas Gerais - HCamp.","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9250204","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163287","1250","POLICIA MILITAR DE MINAS GERAIS","23/06/20","23/06/20","31/12/2020","23/09/20","20.451.726/0001-58","SALUTEM COMERCIO DE MOVEIS HOSPITALARES EIRELI","NA","NA","1478338","CADEIRA DE RODAS - MODELO: MANUAL; TIPO: DOBRAVEL EM DUPLO X, COM ELEVACAO PARA PERNAS; ESTRUTURA: ACO CARBONO CROMADO; CAPACIDADE: 120 KILOS; ASSENTO/ENCOSTO: NYLON;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","MOBILIÁRIO MÉDICO-HOSPITALAR","Belo Horizonte                          ","78,0000","2.795,0000","2.795,0000","218.010,00","218.010,00"
"0250073 000020/2020","NA","25/05/2020","MOBILIÁRIO MÉDICO HOSPITALAR, para equipar o Hospital de Campanha de Minas Gerais - HCamp.","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9250204","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163287","1250","POLICIA MILITAR DE MINAS GERAIS","23/06/20","23/06/20","31/12/2020","23/09/20","20.451.726/0001-58","SALUTEM COMERCIO DE MOVEIS HOSPITALARES EIRELI","NA","NA","1601407","CARRINHO HOSPITALAR - FINALIDADE: TRANSPORTE DE MATERIAL CONTAMINADO/ESTERILIZADO; MATERIA-PRIMA: ACO INOXIDAVEL 304; DIMENSOES: MIMIMAS ACEITAVEIS 100 X 45 X 110CM (C X L X A); TIPO: 2 PRATELEIRAS E 2 PORTAS DE ABRIR;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","MOBILIÁRIO MÉDICO-HOSPITALAR","Belo Horizonte                          ","78,0000","2.900,0000","2.900,0000","226.200,00","226.200,00"
"0250073 000020/2020","NA","25/05/2020","MOBILIÁRIO MÉDICO HOSPITALAR, para equipar o Hospital de Campanha de Minas Gerais - HCamp.","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9250204","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163287","1250","POLICIA MILITAR DE MINAS GERAIS","23/06/20","23/06/20","31/12/2020","23/09/20","20.451.726/0001-58","SALUTEM COMERCIO DE MOVEIS HOSPITALARES EIRELI","NA","NA","1758390","BIOMBO USO MEDICO HOSPITALAR - MATERIA-PRIMA: ACO CARBONO; TIPO: TRIPLO ARTICULADO; CORTINA: LONA PLASTICA COR BRANCA; MEDIDAS: 180 CM (LARGURA ABERTO) X 175 CM (ALTURA); PES: RODIZIOS DE 2 POLEGADAS;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","MOBILIÁRIO MÉDICO-HOSPITALAR","Belo Horizonte                          ","162,0000","310,0000","310,0000","50.220,00","50.220,00"
"0250073 000020/2020","NA","25/05/2020","MOBILIÁRIO MÉDICO HOSPITALAR, para equipar o Hospital de Campanha de Minas Gerais - HCamp.","NA","1250","POLICIA MILITAR DE MINAS GERAIS","Concluído","Dispensa de Licitação","9250204","https://www1.compras.mg.gov.br/contrato/gestaocontratos/arquivosContrato.html?idContrato=163287","1250","POLICIA MILITAR DE MINAS GERAIS","23/06/20","23/06/20","31/12/2020","23/09/20","20.451.726/0001-58","SALUTEM COMERCIO DE MOVEIS HOSPITALARES EIRELI","NA","NA","1758403","MACA - ESTRUTURA: ACO INOX; LEITO: REMOVIVEL, COM COLCHONETE REVESTIDO EM COURVIM; COMPONENTES (1): GRADES DE PROTECAO, CABECEIRA REGULAVEL; COMPONENTES (2): PARA-CHOQUE DE BORRACHA EM TODA A VOLTA; COMPONENTES (3): SUPORTES P/SORO, BOMBA DE INFUSAO E CILINDRO DE O2; DIMENSOES: 180CM LARGURA X 50CM PROFUNDIDADE X 80CM ALTURA;","1251","POLICIA MILITAR DO ESTADO DE MINAS GERAIS","MOBILIÁRIO MÉDICO-HOSPITALAR","Belo Horizonte                          ","41,0000","2.060,0000","2.060,0000","84.460,00","84.460,00"
